post_id,text,note_count,tags,timestamp,post_url,type,date,query_tag,wc,notes_per_day,tags_parsed
166451335443,"So I was sitting there in my therapist’s office and she told me she wasn’t “sold” on asexuality as a term. So, you know me--I pull out the whole spiel about how the term came to be and how the community made strategic decisions and my opinions both as an activist and as a person. I even pull out a detailed analysis of the conclusion of that one study as hitting square on the nose what she was talking about and how undermining our language is incredibly harmful. Do you want to guess if I got to be the expert on asexuality, or if the person who couldn’t even remember the word got to overrule me? In general, one has to be honest and open with one’s medical providers. Keeping information back can impede an accurate diagnosis or an effective treatment ; the thing is, this lay squarely on the intersection of two things I prefer not to disclose to strangers: asexuality and mental illness. I thought long and hard about my strategy before going to see the doctors. I thought about how I would seem the most credible. How could I dress? What information should I give? How should I act when giving that information? The thing is, though, I was never going to be credible to those doctors. I convinced them all of the facts; even my first therapist up there agreed that I knew what I was talking about. Accepting all my givens, I was right; too bad my premises had to be faulty. I don’t even have a way to articulate the depth of my frustration. I was right about absolutely everything. I told everyone in advance what would happen. And even as those warnings came true, I was still painted as someone so deeply delusional, my own mental construction was the ultimate source of my problem. I was gaslighted into compromising and agreeing to do things that would make me sicker . And then as I fired these providers and found some who could actually accept that my reality was reality, they all asked me, “why did you wait so long?” Why did I wait so long? Because I had to save up the thousands of dollars to be able to afford to go to providers who would take me seriously. Because I had to work on my mental health until I was well enough to withstand the gauntlet I would be asked to walk. Because I had to be secure enough in myself that I wouldn’t get lost in the cadre of voices telling me how I should feel and how I should be. I learned a lot from my experience, and in many ways I grew as a person. That’s why I’m writing this series, I suppose--as a “lessons learned.” But this truth I knew going in. The rest of these short pieces I want to be a testament to hope. I overcame prejudice I never thought I would, and I did it in 6 months; that’s amazing. I’m so, so grateful. But this one bit, this is a reminder that I am someone so privileged--to live in a city with a large queer population, to have money, to have been born contrary. I held on for 15 years, but this kind of thing is hurting if not killing us, and most people don’t have the escape hatch I did. I fought the system and I won, but I won by luck. I won off the hard work of a handful of brave people. There is hope, there is , but we have to fight for it, and we must fight to protect it.",72,personal narrative|medical fail|mental health|trauma(?)|asexuality|I actually wrote this one before the last one|and since I intended to throw it out at an off time too|might as well....,1508122438,https://aceadmiral.tumblr.com/post/166451335443/%E5%8F%8D%E5%89%87%E5%8B%9D%E3%81%A1,text,2017-10-16 02:53:58 GMT,personal narrative,611,0.023158571888066904,"['personal narrative', 'medical fail', 'mental health', 'trauma(?)', 'asexuality', 'i actually wrote this one before the last one', 'and since i intended to throw it out at an off time too', 'might as well....']"
166340714293,"[CW: Mental Health, Self Harm, Reproductive Dysphoria] “You might be able to find someone to do it for you,” the doctor said to me on the way out, “but I won’t damage a healthy person your age.” It didn’t really hit me until the day after my surgery, as I was lying in bed trying desperately trying to sleep, that that’s exactly what she did . Or, rather, we need to take issue with her premise: I was not “healthy.” Mental health is health. I told her about my anxiety, which is ever-present but particularly activated by medical things. I told her how hard it was to come in to see her. I told her how a daily medicine would confront me with my phobia every day . I told her how this type of medicine in particular would be worse than almost all other types, both due to its composition and its name. I also told her about both my physical and mental suffering associated with my reproductive system. I told her how at one point it had been so serious, I had struggled not to harm myself. I told her how regardless of the layer upon layer upon layer of practical barrier to biological children, this made me incapable of carrying a child. She listened to me. I want to make that clear: she was not dismissive or patronizing. I was so pathetically grateful, I actually wrote her a thank you note. ‘Thank you for not laughing me out of your office.’ But she also handed me the instrument of my own destruction. At the time I thought I could make the choice for myself. I knew what lay on either side; the consequences of both action and of inaction. The choice is put before you: dysphoria or anxiety? Which do you choose? Honestly, I hope you’re never in the position to choose which part of yourself to burn to the ground. I hope you’re never desperate enough to set yourself on fire to in exchange for a sliver of hope . I hope that if you ever are, you’ll know it was no choice at all and blame the people who put the torch in your hand .",24,medical fail|mental health|personal narrative|asexuality|trauma(?),1507854291,https://aceadmiral.tumblr.com/post/166340714293/immolation,text,2017-10-13 00:24:51 GMT,personal narrative,371,0.007712082262210797,"['medical fail', 'mental health', 'personal narrative', 'asexuality', 'trauma(?)']"
166094011238,"I was a difficult child in many ways, but there is one particular incident that stands out in my mother’s memory. When I was only 1, I apparently fell and injured myself to the point it required stitches. The ER doctor apparently underestimated the number of stitches I’d need, so he kept saying over and over “hmm, it needs one more” while my mother had to hold me down and lie to me. I don’t know how many times I’ve heard the story. It was the only thought in my head about as I soldiered through my panic attack and told the pre-op nurse not to call my mother back. Yes, part of my decision to keep this from my parents was to protect myself from their emotional reactions , but in their case specifically, it was also to protect them from a reality that would hurt them. It was hard as I recovered because I stayed with them. I would be upset about things, but I had no space to retreat to so they wouldn’t see. I had to expend energy on keeping up appearances. I couldn’t actually use that time to honestly grapple with and put to bed my emotions. My friends told me to go home so I could take care of myself, but I didn’t. On the contrary, I stayed several days longer than I planned. I didn’t want them to think I couldn’t stand being around them or that they were being bad parents. Every action was out of love--and my lies were too. As much as I have been called to recognize my own value and take care of myself, I’ve felt frustrated talking to neutral outsiders who couldn’t see why I needed to show kindness and love and understanding even though I had none leftover for me. They told me to put aside my service and instead show charity to myself. How would compromising my values be treating myself well, though? I was in the middle of society-made mess, and my choices were illusions . I was caught up feeling guilty over my personal level of culpability when in fact I was in a no-win scenario. I had no agency, but at least I had my integrity. I asked my parents to help me, but I met them halfway. I spared them as much as I could, even though it might have been better for me to make them understand the gravity of the situation. I drew my absolute boundaries and negotiated or compromised on everything else. That’s what I can live with.",11,personal narrative|asexuality|family|trauma(?)|mental health,1507253869,https://aceadmiral.tumblr.com/post/166094011238/integrity,text,2017-10-06 01:37:49 GMT,personal narrative,430,0.003526771401090093,"['personal narrative', 'asexuality', 'family', 'trauma(?)', 'mental health']"
165840526148,"I think most people would characterize me as a reserved person. In particular I tend to keep my emotions to myself, but that can be a struggle sometimes, especially when I have something very positive happening in my life. At those times I just want to tell everyone and have the whole world elated with me. I was full to bursting with this emotion immediately post-procedure, but most of the people in my life couldn’t wrap their minds around it and just share in my happiness with me. It was partially that secrets led to secrets led to secrets. I kept my distress to myself, mostly because I didn’t want to have that reaction where the person decides to pity you because they can’t possibly understand you. If you’ve been silent for years and years, how do you bring it up at all? My parents in particular were very hurt that I didn’t tell them about any of it until I was forced to say, “hey, I need a ride home from the surgery.” I tried to have an adult conversation with them about it, but in the end they couldn’t really understand. How could they? They haven’t carried it with them for over a decade like I have. They hadn’t seen it as it happened. Other family members I just didn’t tell. All my grandmother would hear is “surgery,” and she’d never stop worrying. Others would express sadness at never getting to meet my hypothetical children. To my IRL friends, I didn’t mention it except for private conversations; I didn’t mention it here either. I made only one public allusion, taking advantage of pride month, saying only how happy I was about the changes I’d seen in the world that had made “keeping a promise to myself” possible. All these years of holding myself back, keeping things to myself, staying silent--it was what I needed to do at the time. I needed to protect my most vulnerable spots from the average person’s inability to step out of their own shoes. I was already telling myself my problems didn’t matter ; I didn’t need outside confirmation. But now that my opportunity to share joy with the world instead of despair had come, I was stuck. I had laid none of the groundwork; in fact I had purposefully shielded those around me from anything that might have given them a foothold. How could I defeat their default emotions of worry, sorrow, and pity and prove to them that this was a triumph? Ultimately, I never found an answer. I’ve had a few more private conversations now, and they’ve gone well, but I think that for most of the people in my life this is going remain in the category of ‘things unsaid.’ I’m okay with that on its own level, but I mourn for its larger implications. Am I really so alien to my friends and family that they can’t understand something so incredibly important to me? It’s really brought home the magnitude of the disconnect. The only way to bridge the gap seems to be to talk about it openly and just endure the reactions. It’s not like I’m bad at answering this genre of question extemporaneously. I could do it. If I’m going to make sure I’m taking care of myself as well, though, I’m not sure I should.",32,asexuality|COMING OUT|family|trauma(?)|personal narrative,1506630532,https://aceadmiral.tumblr.com/post/165840526148/reserves,text,2017-09-28 20:28:52 GMT,personal narrative,560,0.010233450591621363,"['asexuality', 'coming out', 'family', 'trauma(?)', 'personal narrative']"
158335995917,"here's the thing about me: i never remember anything, but then i get on the road and everything comes back to me. the stoplight turns red and my mother asks me if i remember the brightly colored plastic dishware we had when i was younger; i do. i used to eat my wheat chex out of the blue bowls, but with a metal spoon because the spoons in the set were flat plastic with a slight indent. the thought of the plastic against my lips makes me remember farther back to the taste of my aunt's tap-water in her clear plastic glasses, with the pink swirls on them. i used to wonder if all the water in santa ana tasted different, but i think it was just my aunt's filter. it was my grandma's house before it was my aunt's, or really it was theirs at the same time in the way childhood homes usually are. i want to go back there and sit in the driveway for an hour or two; i'd have asked someone to take me years ago but my dad would never let me because his street was dangerous. i think it ought to be a private pilgrimage, anyway. i heard the people who bought it trashed it and then it was empty and then drug dealers squatted there a while, and then it was empty again. i heard that the memories were stripped away and there's nothing left to it now, that i wouldn't want to see it how it is now. but it's the house my grandma locked me outside of when i was two because she had alzheimer's and she didn't want that little girl to play in her house. my grandma used to look out the window and see my dad running around in the backyard with me and ask 'is that my brother earl out there?' and my mom would say 'no, that's your son, that's ray.' then grandma would say 'oh' and my mother would bounce my sister on her knee and my grandma would lean in conspiratorially and say 'you should marry that man' and my mother would say 'i already did, this is your granddaughter here' and grandma would rest her hand on my mother's hand and say 'oh, that's nice dear.' i imagine she smiled serenely, after. in my rear view mirror i see police lights flashing on the other side of the road and i ask my mother what'd happened that time we got pulled over in that white sedan we had, the time when my sister and i were in booster seats in the back and my mom kept running her hand through her hair. mom says the car wasn't registered and the woman who pulled us over said she would have towed the car if my mother didn't have two toddlers in the back. mom couldn't get it registered because it was my grandma's car and we were driving it so my grandma wouldn't and because we couldn't afford a car of our own. grandma always found the keys, no matter where they were hidden and she'd go driving and it wasn't safe. i wonder if the road brought everything back to her too.",9,personal narrative|thesuburbanghosts|prose|writers on tumblr|socal vibes|narrative|other|memories|family has been a concept itching under my skin lately|i wrote a couple things about my mom's side of the family but theyre about my aunt who passed away recently & i dont feel ready to share yet|so here's something ive been thinking about re my grandma & my mother & the way she talks and i remember when im the one driving,1489373240,https://ashandabstraction.tumblr.com/post/158335995917/grandmas-car,text,2017-03-13 02:47:20 GMT,personal narrative,540,0.0027059530968129887,"['personal narrative', 'thesuburbanghosts', 'prose', 'writers on tumblr', 'socal vibes', 'narrative', 'other', 'memories', 'family has been a concept itching under my skin lately', ""i wrote a couple things about my mom's side of the family but theyre about my aunt who passed away recently & i dont feel ready to share yet"", ""so here's something ive been thinking about re my grandma & my mother & the way she talks and i remember when im the one driving""]"
814453282567307264,"From power brokers to protesters: NYC landlords prepare for battle under Mamdani ""An entire industry that once bankrolled mayors and governors — and wielded weighty influence in City Hall and Albany — is on the defensive, scrambling to prove it still has clout in a city that just elected a far-left mayor with a controversial and costly policy agenda. For decades, New York’s landlords were power brokers, not protesters. But after years of losses in Albany and at the ballot box, the industry has been increasingly sidelined — and Mamdani’s victory is the starkest indication yet of that reversal of fortune. The mayor-elect is gearing up for an unprecedented step: freezing rents for up to four years across nearly one million rent-stabilized apartments, which house about two million people — or roughly a quarter of the city’s population. Mamdani and his allies argue the dramatic move — which would be carried out through a mayor-appointed board — is needed to help renters stay afloat in an increasingly unaffordable city. Landlords are scrambling to stop him: pondering legal action, hoping lame-duck Mayor Eric Adams can kneecap Mamdani for a year or two with last-minute appointments, and sounding the alarm that many rent-regulated buildings are on the verge of collapse. Some are banking on the expectation that, eventually, conditions in their buildings will get bad enough that policymakers will be forced to act in their favor.""",5,parasite|landlords|capitalism|new york city|mamdani|tax the rich|protect tenants,1776723177,https://feminist-space.tumblr.com/post/814453282567307264/from-power-brokers-to-protesters-nyc-landlords,text,2026-04-20 22:12:57 GMT,new york city,234,0.16666666666666666,"['parasite', 'landlords', 'capitalism', 'new york city', 'mamdani', 'tax the rich', 'protect tenants']"
814386035072090112,"Z ohran Mamdani says Iran war speaks to a “broken kind of politics” | Newsmakers April 17, 2026 Through the first 100 days of his time as mayor of New York City, Zohran Mamdani has been focused on “pothole politics” -- a blend of high-level legislative wins and intense focus on delivering the everyday essential services that keep the city running. The 34-year-old mayor has delivered on progressive campaign promises from more funding for childcare to new taxes on the ultra-wealthy. He views his government as a model for how Democrats can deliver on policies that benefit the working class. In his episode of NPR’s Newsmakers, he sits down with host Leila Fadel at City Hall to discuss his first 100 days in office, his approach to working with President Trump, and the message he believes Democrats should deliver during this year’s midterm elections.",39,npr|new york city|mayor|Youtube|zohran mamdani,1776659045,https://saywhat-politics.tumblr.com/post/814386035072090112/zohran-mamdani-says-iran-war-speaks-to-a-broken,text,2026-04-20 04:24:05 GMT,new york city,144,1.3,"['npr', 'new york city', 'mayor', 'youtube', 'zohran mamdani']"
802328958181965824,"EXTRA Nostalgic Lookback: The Big Apple + Broadway Oh and speaking of shows performed live on stage. This one's kind of cheating since it only happened in 2021 (it's going to be five years by November next year!), but I had my one and only visit to New York City early that November, which also became my one and only attendance of a show on Broadway. It was Disney's Aladdin , and the single solitary reason I needed to see it can be given as a name: Johnathan Freeman . This was during his extended final period of playing Jafar, the role he originated in voice acting in the original animated movie, after he'd been set back by the pandemic shutting down Broadway in 2020. By early 2022, he stepped down from the role and passed it on to another actor. So this was a very freakishly fortuitous open window for me: I got to see Freeman play Jafar during his final Broadway run. I got to be right there in the same building, the same room in the same place at the same time, as the man who voiced one of my all-time favorite villains since childhood. It was absolutely surreal but a phenomenal and joyous day for me. Would not care to see New York City again - huge, populated urban areas dominated by an overwhelming amount of skyscrapers really isn't my thing - but it was worth that one day just to enjoy the show.",6,Nostalgic Lookbacks|2021|New York|New York City|Broadway|Aladdin|Johanthan Freeman|disney villains|Jafar|nostalgia,1765160520,https://ultraericthered.tumblr.com/post/802328958181965824/extra-nostalgic-lookback-the-big-apple-and,text,2025-12-08 02:22:00 GMT,new york city,248,0.04477611940298507,"['nostalgic lookbacks', '2021', 'new york', 'new york city', 'broadway', 'aladdin', 'johanthan freeman', 'disney villains', 'jafar', 'nostalgia']"
802287011526557696,"GORDON PARKS The Atmosphere of Crime (1957) When Life magazine asked Gordon Parks to illustrate a recurring series of articles on crime in the United States in 1957, he had already been a staff photographer for nearly a decade, the first African American to hold this position. Parks embarked on a six-week journey that took him and a reporter to the streets of New York, Chicago, San Francisco and Los Angeles. Unlike much of his prior work, the images made were in color. The resulting eight-page photo-essay “The Atmosphere of Crime” was noteworthy not only for its bold aesthetic sophistication, but also for how it challenged stereotypes about criminality then pervasive in the mainstream media. They provided a richly-hued, cinematic portrayal of a largely hidden world: that of violence, police work and incarceration, seen with empathy and candor. Parks rejected clichés of delinquency, drug use and corruption, opting for a more nuanced view that reflected the social and economic factors tied to criminal behavior and a rare window into the working lives of those charged with preventing and prosecuting it. Transcending the romanticism of the gangster film, the suspense of the crime caper and the racially biased depictions of criminality then prevalent in American popular culture, Parks coaxed his camera to do what it does best: record reality so vividly and compellingly that it would allow Life’s readers to see the complexity of these chronically oversimplified situations. The Atmosphere of Crime, 1957 includes an expansive selection of never-before-published photographs from Parks’ original reportage. Co-published with The Gordon Parks Foundation and The Museum of Modern Art https://steidl.de/Books/The-Atmosphere-of-Crime-1957-0017233350.html",7,photography|gordon parks|1950s|nyc|new york city|chicago|los angeles|san francisco|history|true crime,1765120517,https://edhoppers.tumblr.com/post/802287011526557696/gordon-parks-the-atmosphere-of-crime,text,2025-12-07 15:15:17 GMT,new york city,266,0.05185185185185185,"['photography', 'gordon parks', '1950s', 'nyc', 'new york city', 'chicago', 'los angeles', 'san francisco', 'history', 'true crime']"
802148396113838080,"Advance Early Screening for 28 YEARS LATER: THE BONE TEMPLE in New York City . You & a guest could attend an early screening for 28 YEARS LATER: THE BONE TEMPLE on Tuesday, December 9th at 6:00 pm at a New York, NY, theater location. Expanding upon the world created by Danny Boyle and Alex Garland in 28 Years Later - but turning that world on its head - Nia DaCosta directs 28 Years Later: The Bone Temple. In a continuation of the epic story, Dr. Kelson (Ralph Fiennes) finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's (Alfie Williams) encounter with Jimmy Crystal (Jack O'Connell) becomes a nightmare he can't escape. In the world of The Bone Temple, the infected are no longer the greatest threat to survival - the inhumanity of the survivors can be stranger and more terrifying. 28 YEARS LATER: THE BONE TEMPLE is directed by Nia DaCosta with a screenplay by Alex Garland. The film stars Ralph Fiennes, Jack O'Connell , Alfie Williams, Erin Kellyman and Chi Lewis-Parry. To get your pass for you & a guest click HERE , while supplies last. 28 YEARS LATER: THE BONE TEMPLE will be exclusively in theaters Jan. 16th, 2026.",6,film news|movie news|28 years later|advance screening|new york city|horror|sequel|zombie|dystopian|Youtube,1764988323,https://fearsmag.com/post/802148396113838080/advance-early-screening-for-28-years-later-the,text,2025-12-06 02:32:03 GMT,new york city,215,0.04411764705882353,"['film news', 'movie news', '28 years later', 'advance screening', 'new york city', 'horror', 'sequel', 'zombie', 'dystopian', 'youtube']"
802133627389526016,"did not realize my last post went through so I wrote this one. has now been edited to take out me telling the same story twice. every time I go to Chinatown I come back full of life. I get my hair cut down off of Grand St. and it's a long way but worth it. you get off the Grand St. station and everyone is very grumpy and rushed but in the way locals in immigrant enclaves are, they are getting shit done and not in the mood to cater to anyone else. it's very relaxing, to not be remotely important to anyone who sees you. they have no opinion on you except keep it moving. you do not need to try to relate or be nice. just get going. also that station's platforms are absurdly narrow and I think if that was my local station I would spend all day every day wanting to push people on the tracks. but maybe I'm projecting. on the street, nothing is designed for your comfort. it's not trendy or cute. it's small fish markets and cash only. it's smells you don't recognize out of tiny grocery stores selling specific ingredients. this is people's home and you better respect it. you can go into any restaurant and order anything and if they're a little rude the food is probably better. anyway after sandwich adventures and my haircut I passed a cheese store (Italian; NYC's Chinatown has merged with Little Italy into a zone of deliciousness) and then an Italian bakery where I became the rude New Yorker hovering impatiently for some girls to stop taking a selfie right where the line started. then a couple who had just gotten married came in, wedding dress and bouquet and boutonniere and all. going out for dessert after your wedding sounds better than going to McDonald's in a wedding dress, but both are iconic moves. after that came dumplings and the excellent Floridian family thennn I made it home despite some mishaps but stopped in the grocery store and they had a Dominican raisin cake which. okay. I had a dream about raisin cake a couple nights ago. I have never eaten raisin cake nor seen it in the store. and there it was, staring at me, exactly what I dreamed. ?? anyway I bought it. and I fucking love this town.",7,adventures in text posts|new york city,1764974238,https://windandwater.tumblr.com/post/802133627389526016/every-time-i-go-to-chinatown-i-come-back-full-of,text,2025-12-05 22:37:18 GMT,new york city,397,0.051094890510948905,"['adventures in text posts', 'new york city']"
802128968996225024,"fucking love going to Chinatown ran into a (black) guy talking to his kids about graffiti ""it's urban expression"" and I said I read online that advertisements are the graffiti of the rich and he nodded very seriously and said ""correct."" then he asked me where the best part of Chinatown to walk around is so I told him and also advised him to check out K Town for the food. they were from Florida and had never heard of it. only good things will come of this. every time I order food here they actually peg my exact spice tolerance, which is always very funny to me because I guess I give off ""kick me but don't murder me"" vibes. ""I would like flavor but not to be beaten to death."" what type of white person is that? how did I cultivate this vibe? please advise. and how do I do it on purpose?? and lastly, I accidentally acquired two bubble teas and can't be mad about it.",7,adventures in text posts|new york city|I have less money but more riches every day here,1764969796,https://windandwater.tumblr.com/post/802128968996225024/fucking-love-going-to-chinatown-ran-into-a-black,text,2025-12-05 21:23:16 GMT,new york city,169,0.051094890510948905,"['adventures in text posts', 'new york city', 'i have less money but more riches every day here']"
801856233592242176,"ALT Hey NY-ers, did you know we don't yet have a law on the books protecting our school libraries? Across the US, pro-censorship groups have made concerted attacks on school library systems in an effort to erase books they don't like from shelves, especially books that feature Black, queer, and trans characters. There IS a bill addressing this sitting on the New York governor's desk, the Freedom to Read Act (S.1099/A.7777), but she hasn't signed it yet. If you're local to NYC, join me and a bunch of orgs who are sick of waiting for her to pick up a pen and let Hochul know this needs to get done now.",26,bookblr|new york city|new york|freedom to read,1764709695,https://www.tumblr.com/blog/view/tjalexandernyc/801856233592242176,text,2025-12-02 21:08:15 GMT,new york city,111,0.18571428571428572,"['bookblr', 'new york city', 'new york', 'freedom to read']"
801841453506674688,"ALT ALT ALT ALT Through exhibits, programs, and experiences that inspire wonder and curiosity, the Museum makes science accessible to all. This Giving Tuesday, help us continue this important work. Your gift could… 📚Provide free school visits for hundreds of thousands of New York City public school students every year 🎓Support a new generation of scientific educators. Nearly 50 percent of Earth science teachers certified in New York City since 2014 graduated from the Museum’s Master of Arts in Teaching Earth Science Residency Program (MAT ESRP). 🔭Expand equitable access to the Museum, ensuring learners of every age, ability, and background can walk through our doors and explore our halls and programs Thank you (yes, you!) for supporting the Museum and its community. To learn more about making a gift, click here. Photos: Alvaro Keding & Daniel Kim / © AMNH",231,museum|natural history|nature|nyc|new york city,1764695600,https://tumblr.amnh.org/post/801841453506674688/through-exhibits-programs-and-experiences-that,text,2025-12-02 17:13:20 GMT,new york city,140,1.65,"['museum', 'natural history', 'nature', 'nyc', 'new york city']"
801820073829498880,"Zohran Mamdani taps trans rabbi for mayoral transition team - LGBTQ Nation Faefyx Collington (They/Them) at LGBTQ Nation: New York City Mayor-elect Zohran Mamdani has appointed Abby Stein, a trans woman and Rabbi, to his expansive transition team. The choice – in line with many of Mamdani’s promises – has upset some folks on the right. Before being appointed to the transition team, Stein supported his mayoral bid, appearing in his “Jews for Zohran” campaign. “We know Zohran will fight to make our city affordable and safe for our families,” Stein said in an ad. ”As Jews, as rabbis, as New Yorkers, we believe that all people deserve to thrive. Zohran agrees.” [...] Stein was raised in an Orthodox Hasidic Jewish family. After suppressing her gender identity since childhood, she left the Hasidic community in 2012 and came out as trans in 2015. [...] Stein has made headlines both for her coming out story and her activism, which is primarily related to her support for Palestine and her condemnation of Israel’s genocide in Gaza. Her beliefs led to her being kicked out of the White House Pride Party in 2024 . Some right-wingers are, predictably, not happy about Stein’s inclusion on Mamdani’s transition team, which he claims includes more than 400 experts across 17 committees. Conservatives have taken issue both with her gender identity and with her pro-Palestine position. However, some supportive voices have pointed out that those are hardly negatives for Mamdani’s stances. This is a based move from NYC Mayor-elect Zohran Mamdani (D). Mamdani taps pro-Palestine trans rabbi Abby Stein to serve on his transition team, causing furor from right-wing, anti-trans, and pro-Israel apartheid zealots.",6,Zorhan Mamdani|Abby Stein|New York City|Transgender|Palestine,1764675210,https://justinspoliticalcorner.tumblr.com/post/801820073829498880/zohran-mamdani-taps-trans-rabbi-for-mayoral,text,2025-12-02 11:33:30 GMT,new york city,277,0.04285714285714286,"['zorhan mamdani', 'abby stein', 'new york city', 'transgender', 'palestine']"
801648127690031104,"Live In NYC 1979 by Stare Kits 11/30/25. Stare Kits were a band active in the late 1970s no-wave NYC scene. They apparently arose at the same time at Ut (who opened for Stare Kits and later played shows with The Fall and The Birthday Party). While the Stare Kits themselves only played three shows, their members played in other projects. Angela Jaeger was in Disconnection. Amy McMahon (later Amy Rigby) was in The Shams and later married Wreckless Eric. Michael McMahon joined his sister in Last Roundup in the mid 1980s According to the Stare Kits' Bandcamp page , the band ""embraced various musical influences such as The Slits, Buzzcocks, Jefferson Airplane and Wire. Feeding Tube Records released this just a few weeks ago and it serves as an excellent document of a snapshot of a music scene from nearly 50 years ago.",9,Stare Kits|New York City|The Fall|The Birthday Party|Ut|Angela Jaeger|Disconnection|Amy McMahon|Amy Rigby|The Shams|Wreckless Eric|Michael McMahon|Last Roundup|The Slits|Buzzcocks|Wire|Jefferson Airplane|Feeding Tube Records|Bandcamp,1764511230,https://bandcampsnoop.tumblr.com/post/801648127690031104/stare-kits-strength-accumulate-112925-stare,text,2025-11-30 14:00:30 GMT,new york city,144,0.06338028169014084,"['stare kits', 'new york city', 'the fall', 'the birthday party', 'ut', 'angela jaeger', 'disconnection', 'amy mcmahon', 'amy rigby', 'the shams', 'wreckless eric', 'michael mcmahon', 'last roundup', 'the slits', 'buzzcocks', 'wire', 'jefferson airplane', 'feeding tube records', 'bandcamp']"
801321723234516992,"Thanksgiving Thoughts on a cloudy afternoon [If you know me, you know this house. 420 Front St. Owego, NY. Photo is mine.] I can see a better time when all our dreams come true. ~~Fairytale of New York. Shane Patrick Lysaght Macgowan Let us be grateful to the people who make us happy; they are the charming gardeners who make our souls blossom. ~~Marcel Proust The photo above. My childhood home. See the brown painted bay window on the… View On WordPress",5,Family|Thanksgiving2025|Friendship|memories|New York City|owego ny,1764199946,https://patrick47.tumblr.com/post/801321723234516992/thanksgiving-thoughts-on-a-cloudy-afternoon,text,2025-11-26 23:32:26 GMT,new york city,82,0.03424657534246575,"['family', 'thanksgiving2025', 'friendship', 'memories', 'new york city', 'owego ny']"
801201309728587776,"US Justice Department Launches Probe Into Anti-Israel Mob Targeting New York City Synagogue by Corey Walker The US Justice Department has started an investigation into a gathering of demonstrators who called for violence against Jews outside a prominent New York City synagogue last Wednesday night, according to a senior official. “Investigation is underway. [The Justice Department] has zero tolerance for violence/obstruction around any American house of worship,” Harmeet Dhillon, assistant attorney general for civil rights at the department, announced on social media on Sunday. ALT View on Twitter Dhillon’s comments came amid ongoing furor over last week’s protest, where demonstrators harassed those attending an event being held by Nefesh B’Nefesh, a Zionist organization that helps Jews immigrate to Israel, at Park East Synagogue in Manhattan. Protesters were recorded screaming obscenities to event attendees and blocking the entrance into the synagogue. “We don’t want no Zionists here!” the group of roughly 200 anti-Israel activists chanted in intervals while waving the Palestinian flag. “Resistance, you make us proud, take another settler out.” One protester, addressing the crowd, reportedly proclaimed, “It is our duty to make them think twice before holding these events! We need to make them scared.” Footage on social media also showed agitators chanting “death to the IDF,” referring to the Israel Defense Forces, as well as “globalize the intifada” and “intifada revolution.” Community figures described the scene as openly threatening and a stark escalation of anti-Jewish hostility in New York City. “It’s a federal crime to block access to a house of worship in the US. @CivilRights under @AGPamBondi will NOT tolerate it and we are gathering information about this incident!” Dhillon posted on X/Twitter on Friday, two days before announcing the department was investigating the incident. Jessica Tisch, commissioner of the New York City Police Department (NYPD) , addressed the demonstration while speaking to Park East Synagogue on Saturday. Tisch, who is Jewish, cited the demonstrators’ rights to assemble, protest, and speak freely but also apologized for allowing “turmoil” to take place.",19,new york city|nypd|new york synagogue|jessica tisch|protest|us justice department,1764085111,https://blog.eretzyisrael.org/post/801201309728587776/us-justice-department-launches-probe-into,text,2025-11-25 15:38:31 GMT,new york city,334,0.1292517006802721,"['new york city', 'nypd', 'new york synagogue', 'jessica tisch', 'protest', 'us justice department']"
810290508273516544,"I was eating a piece of carrot cake and my dad was like ""*scoff* Eating my snack?!"" To be clear it was my cake. He bought it FOR me. Anyway I was like ""Do you even like carrot cake?"" He shrugs and says it's okay. ""Not as good as zucchini bread, though,"" he adds. I want to dissect his brain. What the fuck are you talking about. That's two separate vegetables. One is bread and one is cake. You are comparing carrots and zucchinis hello???????",16,tw: food|family stories|wet squash vs hard root FIGHT,1772753246,https://aurumacadicus.tumblr.com/post/810290508273516544/i-was-eating-a-piece-of-carrot-cake-and-my-dad-was,text,2026-03-05 23:27:26 GMT,family stories,85,0.3404255319148936,"['tw: food', 'family stories', 'wet squash vs hard root fight']"
